id,timestamp,url,ACADEMIC_YEAR,ACCREDITING_AGENCY,ADDRESS_CITY,ADDRESS_PROVINCE,ADDRESS_STREET,ADMISSION_REQUIREMENTS,CODE,DEGREES,DIVISIONS,HISTORY,INSTITUTION_FUNDING,LANGUAGES,OFFICERS,OTHER_SITES,PERIODICALS,POST_CODE,STUDENT_BODY,SUBTITLE,TITLE,TUITION_FEES_NATIONAL,URL,WWW,STUDENTS_STATISTICS_YEAR,STUDENTS_TOTAL,NOTE,TUITION_FEES_INTENATIONAL
261,2026-01-01T18:55:40.430Z,https://www.whed.net/detail_institution.php?KDo2MF0sMyhZLVM0YApgCg==,September to July (September-January; February-July),Ministry of Education and Science of Ukraine (MON),Odessa,Odessa Region,"Dvoryanska, 2",Competitive entrance examination following general or special secondary school certificate and independent testing,IAU-012975,"<div class=""dd""> <p class=""principal"">Dyplom Bakalavra</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Accountancy, Applied Mathematics, Applied Physics, Archaeology, Astronomy and Space Science, Banking, Bioengineering, Biology, Biotechnology, Business Administration, Business Computing, Chemistry, Communication Studies, Computer Engineering, Cultural Studies, Earth Sciences, Economics, Finance, Geography, Geology, History, Information Technology, Insurance, International Business, International Economics, International Relations and Diplomacy, Journalism, Landscape Architecture, Law, Management, Mathematics, Mechanics, Philology, Philosophy, Physics, Political Sciences, Psychology, Publishing and Book Trade, Regional Studies, Secondary Education, Social Work, Sociology, Taxation, Tourism</span></p> <hr> <p class=""principal"">Dyplom Spetsialista</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Accountancy, Administration, Applied Mathematics, Archaeology, Astronomy and Space Science, Biology, Business Administration, Chemistry, Computer Engineering, Computer Networks, Cultural Studies, Earth Sciences, Economics, Ethnology, Geography, Geology, History, International Business, International Economics, International Relations and Diplomacy, Journalism, Law, Literature, Management, Mass Communication, Mathematics, Mechanics, Microbiology, Philology, Philosophy, Physics, Political Sciences, Psychology, Publishing and Book Trade, Regional Studies, Slavic Languages, Sociology, Taxation, Translation and Interpretation</span></p> <hr> <p class=""principal"">Dyplom Magistra</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Accountancy, Administration, Applied Linguistics, Applied Mathematics, Applied Physics, Archaeology, Astronomy and Space Science, Banking, Bioengineering, Biology, Biotechnology, Business Administration, Business Computing, Chemistry, Computer Engineering, Computer Networks, Cultural Studies, Earth Sciences, Economics, Education, Educational Sciences, Finance, Geography, Geology, History, Information Technology, Insurance, International Business, International Economics, International Relations and Diplomacy, Journalism, Law, Literature, Management, Mass Communication, Mathematics, Mechanics, Microbiology, Modern Languages, Pharmacy, Philology, Philosophy, Physics, Political Sciences, Psychology, Regional Studies, Secondary Education, Slavic Languages, Social Work, Sociology, Taxation, Teacher Training, Tourism</span></p> <hr> <p class=""principal"">Dyplom Doktora Filosofii</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Applied Mathematics, Archaeology, Astronomy and Space Science, Bioengineering, Biology, Biotechnology, Business Administration, Chemistry, Computer Science, Earth Sciences, Economics, Education, Educational Sciences, Geography, History, Information Sciences, Information Technology, International Business, International Economics, Journalism, Law, Management, Mathematics, Philology, Philosophy, Physics, Political Sciences, Psychology, Sociology, Teacher Training</span></p> </div>","<div class=""dd""> <p class=""principal"">Centre : Biotechnology Research</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Health Sciences, Natural Sciences, Technology</span></p> <hr> <p class=""principal"">Centre : Centre of Advanced Equipment and Appliances</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Natural Sciences, Technology</span></p> <hr> <p class=""principal"">Centre : Chinese Language and Culture</p> <hr> <p class=""principal"">Centre : History of Italian Language and Culture (G. Garibaldi)</p> <hr> <p class=""principal"">Centre : History, Language and Culture of the South African Republic</p> <hr> <p class=""principal"">Centre : Integrated Monitoring and Environmental Research</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Natural Sciences</span></p> <p><span class=""libelle"">More details:</span><span class=""contenu"">Regional Interdepartmental</span></p> <hr> <p class=""principal"">Department/Division : Foreign Students Preparation</p> <hr> <p class=""principal"">Faculty : Biology</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Anatomy, Biochemistry, Biology, Biophysics, Biotechnology, Botany, Cell Biology, Genetics, Immunology, Marine Biology, Pharmacology, Physiology, Plant Pathology, Zoology</span></p> <hr> <p class=""principal"">Faculty : Chemistry and Pharmacology</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Analytical Chemistry, Applied Chemistry, Chemistry, Industrial Chemistry, Inorganic Chemistry, Organic Chemistry, Pharmacology, Physical Chemistry, Plant Pathology, Toxicology</span></p> <hr> <p class=""principal"">Faculty : Economics and Law</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Accountancy, Administration, Administrative Law, Business Administration, Civil Law, Criminal Law, Economics, European Union Law, Finance, Fiscal Law, History of Law, Human Resources, Human Rights, International Law, Labour Law, Law, Management, Marketing, Taxation</span></p> <hr> <p class=""principal"">Faculty : Geology and Geography</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Earth Sciences, Geography, Geological Engineering, Geology, Tourism</span></p> <hr> <p class=""principal"">Faculty : History and Philosophy</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Ancient Civilizations, Archaeology, Contemporary History, Cultural Studies, Ethnology, History, Medieval Studies, Modern History, Philosophy</span></p> <hr> <p class=""principal"">Faculty : International Relations, Political Science and Sociology</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Cultural Studies, International Economics, International Relations and Diplomacy, Political Sciences, Regional Studies, Sociology</span></p> <hr> <p class=""principal"">Faculty : Journalism, Advertising, and Publishing</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Advertising and Publicity, Communication Studies, Journalism, Mass Communication, Publishing and Book Trade</span></p> <hr> <p class=""principal"">Faculty : Mathematics, Physics and Information Technology</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Applied Mathematics, Applied Physics, Astronomy and Space Science, Computer Engineering, Computer Networks, Computer Science, Information Technology, Mathematics, Mechanics, Physics</span></p> <hr> <p class=""principal"">Faculty : Philology</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Literature, Philology, Slavic Languages</span></p> <hr> <p class=""principal"">Faculty : Psychology and Social Work</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Psychology, Social Work</span></p> <hr> <p class=""principal"">Faculty : Romance and Germanic Philology</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Applied Linguistics, Classical Languages, English, French, German, Germanic Languages, Grammar, Greek (Classical), Italian, Latin, Linguistics, Modern Languages, Pedagogy, Philology, Phonetics, Romance Languages, Spanish, Terminology, Translation and Interpretation</span></p> <hr> <p class=""principal"">Institute : Combustion and Unconventional Technologies</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Physical Chemistry, Technology</span></p> <hr> <p class=""principal"">Institute : Physics Research</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Physics</span></p> <hr> <p class=""principal"">Institute : “Astronomical Observatory” Research</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Astronomy and Space Science</span></p> <hr> <p class=""principal"">Laboratory : Applied Physics and Computer Technology</p> <hr> <p class=""principal"">Laboratory : Engineering Geology of Mountain Sides and Sea and Reservoir Shorelines</p> <p><span class=""libelle"">More details:</span><span class=""contenu"">Fundamental Research</span></p> <hr> <p class=""principal"">Laboratory : Mathematics Research</p> <hr> <p class=""principal"">Laboratory : Physics and Chemistry of Low-temperature Plasma</p> <p><span class=""libelle"">More details:</span><span class=""contenu"">Fundamental Research</span></p> <hr> <p class=""principal"">Laboratory : Physics and Chemistry of Sorption Processes</p> <hr> <p class=""principal"">Laboratory : Soil Geography and Chernozem Soil Conservation</p> <p><span class=""libelle"">More details:</span><span class=""contenu"">Fundamental Research</span></p> <hr> <p class=""principal"">Laboratory : “Theoretical and Molecular Physics” Research</p> </div>","Founded 1865, by an Edict of Tsar Alexander II of Russia reorganizing the Richelieu Lyceum of Odessa into the new Imperial Novorossiya University",Public,Ukrainian;Russian;English,"<div class=""dd""> <p class=""principal"">Head : Igor M. Koval</p> <p><span class=""libelle"">Job title:</span><span class=""contenu"">Rector</span></p> <hr> <p class=""principal"">Senior Administrative Officer : Alla Gudzenko</p> <p><span class=""libelle"">Job title:</span><span class=""contenu"">Head of Public Relation</span></p> <hr> <p class=""principal"">International Relations Officer : Viktor Grinevich</p> <p><span class=""libelle"">Job title:</span><span class=""contenu"">Head of International Cooperation</span></p> </div>",,Bulletin of the Odessa National University,65082,co-ed,Odeskyi Natsionalnyi Universytet imeni I.I. MechnikovaI.I. Mechnikov Odessa National University (ONU),Odessa I.I. Mechnikov National University,,https://www.whed.net/institutions/IAU-012975,http://www.onu.edu.ua,2018-2019,7000,"Also Junior Specialist Diploma, 3-4 yrs",
261,2026-01-01T18:55:40.430Z,https://www.whed.net/detail_institution.php?KDo2MF0sMyhZLVM0YApgCg==,,,,,,,,,,,,,,,Microbiology and Biotechnology,,,,,,,,,,,
261,2026-01-01T18:55:40.430Z,https://www.whed.net/detail_institution.php?KDo2MF0sMyhZLVM0YApgCg==,,,,,,,,,,,,,,,Odessa Astronomical Publications,,,,,,,,,,,
261,2026-01-01T18:55:40.430Z,https://www.whed.net/detail_institution.php?KDo2MF0sMyhZLVM0YApgCg==,,,,,,,,,,,,,,,Photoelectronics,,,,,,,,,,,
261,2026-01-01T18:55:40.430Z,https://www.whed.net/detail_institution.php?KDo2MF0sMyhZLVM0YApgCg==,,,,,,,,,,,,,,,Physics of Aerodispers Systems,,,,,,,,,,,
261,2026-01-01T18:55:40.430Z,https://www.whed.net/detail_institution.php?KDo2MF0sMyhZLVM0YApgCg==,,,,,,,,,,,,,,,Sensor Electronics and Microsystem Technology,,,,,,,,,,,
287,2026-01-01T18:55:42.967Z,https://www.whed.net/detail_institution.php?KDo2MF0sMyhZLiMoYApgCg==,September to June,Ministry of Education and Science of Ukraine (MON); Ministry of Culture and Arts of Ukraine,Odessa,Odessa Region,"vul. Novosel’s’koho, 63",Secondary school certificate (Atestat zrelosti) and entrance examination,IAU-012982,"<div class=""dd""> <p class=""principal"">Dyplom Bakalavra</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Cultural Studies, Musical Instruments</span></p> <hr> <p class=""principal"">Dyplom Magistra</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Conducting, Music, Music Theory and Composition, Musical Instruments, Singing</span></p> <hr> <p class=""principal"">Dyplom Doktora Filosofii</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Cultural Studies, Music</span></p> </div>","<div class=""dd""> <p class=""principal"">Faculty : Correspondence Education</p> <hr> <p class=""principal"">Faculty : General Studies</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Arts and Humanities, Modern Languages, Philosophy</span></p> <hr> <p class=""principal"">Faculty : Orchestra</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Conducting, Musical Instruments</span></p> <hr> <p class=""principal"">Faculty : Piano and Theory</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Cultural Studies, Music Theory and Composition, Musical Instruments, Musicology</span></p> <hr> <p class=""principal"">Faculty : Vocal and Choir</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Conducting, Singing</span></p> </div>","Founded 1913 as Odessa Conservatoire, acquired status and renamed Odessa State A.V. Nezhdanova Conservatoire 1934. Acquired current title 2000",Public,Ukrainian;Russian;English,"<div class=""dd""> <p class=""principal"">Head : Oleksandr Oliynyk</p> <p><span class=""libelle"">Job title:</span><span class=""contenu"">Rector</span></p> <hr> <p class=""principal"">Senior Administrative Officer : Iryna Cherniaieva</p> <p><span class=""libelle"">Job title:</span><span class=""contenu"">Vice-Rector for International Relations</span></p> <hr> <p class=""principal"">Senior Administrative Officer : Olena Yurina</p> <p><span class=""libelle"">Job title:</span><span class=""contenu"">Head, Department of Foreign Students Affairs</span></p> </div>",,Music Art and Culture,65023,co-ed,Odes’ka nacional’na muzyčna akademija imeni A.V. Neždanovoji (ODMA),Odessa national A.V. Nezhdanova Academy of Music,,https://www.whed.net/institutions/IAU-012982,http://odma.edu.ua,,,,
313,2026-01-01T18:55:45.425Z,https://www.whed.net/detail_institution.php?KDo2MF0sMyhZLiM4YApgCg==,September to June (September-January; February-June),Ministry of Education and Science of Ukraine (MON),Odessa,Odessa Region,"vul. Preobražens’ka, 8",Secondary school certificate (Atestat zrelosti) and entrance examination,IAU-012986,"<div class=""dd""> <p class=""principal"">Dyplom Bakalavra</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Accountancy, Banking, Business Computing, Economics, Finance, Industrial and Production Economics, Insurance, International Business, International Economics, Management, Marketing, Statistics, Taxation</span></p> <hr> <p class=""principal"">Dyplom Magistra</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Accountancy, Banking, Finance, Insurance, International Business, International Economics, Management, Taxation</span></p> <hr> <p class=""principal"">Dyplom Doktora Filosofii</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Accountancy, Banking, Economics, Finance, Insurance, Management, Marketing, Taxation</span></p> </div>","<div class=""dd""> <p class=""principal"">Faculty : Accountancy and Economics</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Accountancy, Business Computing, Economics, Information Technology, Statistics, Taxation</span></p> <hr> <p class=""principal"">Faculty : Economics and Enterprise Management</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Business Administration, Economics, Industrial and Production Economics, International Business, International Economics, Law, Management</span></p> <hr> <p class=""principal"">Faculty : Finance and Banking</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Finance, Mathematics, Modern Languages, Physical Education</span></p> <hr> <p class=""principal"">Faculty : International Economics</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Hotel and Restaurant, International Economics, Marketing, Tourism</span></p> </div>","Founded 1921 as Odessa State Institute of National Economy. Reorganized 1931 and 1966, and acquired present status and title 1993",Public,Ukrainian;Russian;English,"<div class=""dd""> <p class=""principal"">Head : Mikhail Ivanovich Zveryakov</p> <p><span class=""libelle"">Job title:</span><span class=""contenu"">Rector</span></p> <hr> <p class=""principal"">Senior Administrative Officer : Tatyana Borisovna Kublicova</p> <p><span class=""libelle"">Job title:</span><span class=""contenu"">Vice-rector on Scientific and Pedagogical Affairs</span></p> <hr> <p class=""principal"">International Relations Officer : Georgy Ivanovich Shubartovsky</p> <p><span class=""libelle"">Job title:</span><span class=""contenu"">Vice-rector, International Relations</span></p> </div>",,Scientific Herald,65082,co-ed,Odes’kyj nacional’nyj ekonomičnyj universytet (ONEU),Odessa National Economic University,,https://www.whed.net/institutions/IAU-012986,http://oneu.edu.ua,,,,
313,2026-01-01T18:55:45.425Z,https://www.whed.net/detail_institution.php?KDo2MF0sMyhZLiM4YApgCg==,,,,,,,,,,,,,,,Socio-economical Research Herald,,,,,,,,,,,
339,2026-01-01T18:55:47.886Z,https://www.whed.net/detail_institution.php?KDo2MF0sMyhZLVMwYApgCg==,September to July (September-December; February-July),Ministry of Education and Science in Ukraine (MON),Odessa,Odessa Region,"vul. Mečnykova, 34",Competitive entrance examination following general or special secondary school certificate,IAU-012974,"<div class=""dd""> <p class=""principal"">Dyplom Bakalavra</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Business Administration, Civil Engineering, Computer Science, Construction Engineering, Economics, Industrial Engineering, Information Technology, Law, Machine Building, Management, Marine Engineering, Marine Transport, Mechanical Engineering, Nautical Science, Naval Architecture, Philology, Psychology, Tourism, Transport Engineering</span></p> <hr> <p class=""principal"">Dyplom Spetsialista</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Business Administration, Computer Science, Construction Engineering, Economics, Information Technology, Law, Machine Building, Management, Marine Engineering, Nautical Science, Power Engineering, Psychology, Road Engineering, Transport Engineering</span></p> <hr> <p class=""principal"">Dyplom Magistra</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Administration, Business Administration, Civil Engineering, Computer Science, Construction Engineering, Economics, Industrial Engineering, Information Technology, Law, Machine Building, Management, Marine Engineering, Marine Transport, Maritime Law, Nautical Science, Naval Architecture, Philology, Power Engineering, Psychology, Road Engineering, Tourism, Transport Engineering</span></p> <hr> <p class=""principal"">Dyplom Doktora Filosofii</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Business Administration, Civil Engineering, Computer Science, Construction Engineering, Economics, Industrial Engineering, Information Technology, Law, Management, Marine Engineering, Marine Transport, Naval Architecture, Philology, Psychology, Tourism, Transport Engineering</span></p> </div>","<div class=""dd""> <p class=""principal"">Course/Programme : Preparatory English Course for International Students</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Chemistry, Computer Science, Mathematics, Painting and Drawing, Physics, Russian, Slavic Languages</span></p> <hr> <p class=""principal"">Faculty : Port Engineering</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Machine Building, Mechanical Engineering, Physical Education, Sports, Transport Engineering</span></p> <hr> <p class=""principal"">Faculty : Shipbuilding, Information Technology and System Engineering</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Astronomy and Space Science, Chemistry, Computer Science, Ecology, Information Technology, Marine Engineering, Mathematics, Physics</span></p> <hr> <p class=""principal"">Faculty : Water-Transport and Shelf Constructions</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Civil Engineering, Construction Engineering, Engineering Drawing and Design, Marine Engineering</span></p> <hr> <p class=""principal"">Institute : Humanities</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Administrative Law, Civil Law, Criminal Law, Eastern European Studies, English, History, Labour Law, Law, Linguistics, Philosophy, Psychology</span></p> <hr> <p class=""principal"">Institute : Marine Business</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Business Administration, Economics, Finance, Management, Marine Engineering, Marine Transport, Marketing, Tourism, Transport Management</span></p> <hr> <p class=""principal"">Institute : Nautical Science</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Electrical Engineering, Electronics and Automation, Maintenance Technology, Marine Transport, Nautical Science, Power Engineering</span></p> </div>",Founded 1930 as Odessa Institute of Marine Engineers. Acquired title of Odessa State Maritime University 1994 and present title and status 2002,Public,Ukrainian;Russian;English,"<div class=""dd""> <p class=""principal"">Head : Sergey Vasilevich Rudenko</p> <p><span class=""libelle"">Job title:</span><span class=""contenu"">Rector</span></p> <hr> <p class=""principal"">Senior Administrative Officer : Valery Vadimovich Markov</p> <p><span class=""libelle"">Job title:</span><span class=""contenu"">Vice-Rector for Scientific and Pedagogical Affairs</span></p> <hr> <p class=""principal"">International Relations Officer : Svetlana Glovatskaya</p> <p><span class=""libelle"">Job title:</span><span class=""contenu"">Head of International Relations Department</span></p> </div>","Also academic programmes and Language Courses (Russian, Ukrainian) for foreign students",Economic and Legal Aspects of the Transport Systems' Development,65029,co-ed,Odes’kyj Nacional’nyj Mors’kyj Universytet (ONMU),Odessa National Maritime University,"2,825-5,700 per annum (UAH)",https://www.whed.net/institutions/IAU-012974,http://www.osmu.odessa.ua/ua,,,,
339,2026-01-01T18:55:47.886Z,https://www.whed.net/detail_institution.php?KDo2MF0sMyhZLVMwYApgCg==,,,,,,,,,,,,,,,Methods and Means of Operating the Transport Systems' Development,,,,,,,,,,,
339,2026-01-01T18:55:47.886Z,https://www.whed.net/detail_institution.php?KDo2MF0sMyhZLVMwYApgCg==,,,,,,,,,,,,,,,The Development of Transport Administration and Economy Methods,,,,,,,,,,,
339,2026-01-01T18:55:47.886Z,https://www.whed.net/detail_institution.php?KDo2MF0sMyhZLVMwYApgCg==,,,,,,,,,,,,,,,The Odessa National Maritime University Bulletin,,,,,,,,,,,
365,2026-01-01T18:55:50.275Z,https://www.whed.net/detail_institution.php?KDo2MF0sMyhZLiMkYApgCg==,September to June (September-January; February-June),Ministry of Education and Science of Ukraine (MON),Odessa,Odessa Region,"pr.Ševčenka, 1","Secondary school certificate (Atestat zrelosti), entrance examination, and 1 year Preparatory Faculty studies of Ukrainian as a foreign language",IAU-012981,"<div class=""dd""> <p class=""principal"">Dyplom Bakalavra</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Accountancy, Administration, Astronomy and Space Science, Automotive Engineering, Biomedical Engineering, Business Administration, Business and Commerce, Business Computing, Chemical Engineering, Communication Studies, Computer Engineering, Computer Graphics, Computer Networks, Computer Science, Data Processing, Documentation Techniques, Economics, Electrical Engineering, Electronic Engineering, Electronics and Automation, Energy Engineering, Environmental Management, German, Information Sciences, Information Technology, International Relations and Diplomacy, Jewellery Art, Journalism, Literature, Machine Building, Management, Marketing, Mathematics and Computer Science, Measurement and Precision Engineering, Mechanical Engineering, Nuclear Engineering, Petroleum and Gas Engineering, Pharmacy, Philosophy, Physical Education, Physics, Power Engineering, Psychology, Public Administration, Regional Studies, Road Engineering, Road Transport, Secondary Education, Social Work, Software Engineering, Taxation, Telecommunications Engineering, Thermal Engineering, Translation and Interpretation</span></p> <hr> <p class=""principal"">Dyplom Magistra</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Accountancy, Administration, Applied Mathematics, Astronomy and Space Science, Biomedical Engineering, Business Administration, Business and Commerce, Business Computing, Chemical Engineering, Communication Studies, Computer Engineering, Computer Graphics, Computer Networks, Computer Science, Cultural Studies, Data Processing, Documentation Techniques, Ecology, Economics, Electrical Engineering, Electronic Engineering, Electronics and Automation, Energy Engineering, Environmental Management, German, Hotel and Restaurant, Information Sciences, Information Technology, International Relations and Diplomacy, Jewellery Art, Journalism, Literature, Management, Marketing, Materials Engineering, Measurement and Precision Engineering, Mechanical Engineering, Nuclear Engineering, Pharmacy, Philosophy, Physical Education, Physics, Power Engineering, Psychology, Public Administration, Regional Studies, Social Work, Software Engineering, Taxation, Telecommunications Engineering, Thermal Engineering, Tourism, Translation and Interpretation, Transport Management</span></p> <hr> <p class=""principal"">Dyplom Doktora Filosofii</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Archaeology, Astronomy and Space Science, Business Administration, Business and Commerce, Chemical Engineering, Computer Engineering, Computer Science, Economics, Electrical Engineering, Electronic Engineering, Electronics and Automation, Engineering, History, Information Technology, Management, Marketing, Measurement and Precision Engineering, Mechanical Engineering, Metallurgical Engineering, Nuclear Engineering, Philosophy, Physics, Power Engineering, Software Engineering, Telecommunications Engineering</span></p> <hr> <p class=""principal"">Dyplom Doktora Nauk</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Business Administration, Computer Science, Economics, Electronics and Automation, Industrial Engineering, Information Technology, Machine Building, Management, Measurement and Precision Engineering, Mechanical Engineering, Nuclear Engineering, Physics, Power Engineering, Thermal Engineering</span></p> </div>","<div class=""dd""> <p class=""principal"">Institute : Business, Economics and Information Technology</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Business Administration, Economics, Information Technology</span></p> <hr> <p class=""principal"">Institute : Chemistry and Technology</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Chemistry, Technology</span></p> <hr> <p class=""principal"">Institute : Computer Systems</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Computer Engineering, Computer Networks, Computer Science, Information Technology, Software Engineering, Systems Analysis</span></p> <hr> <p class=""principal"">Institute : Distance and Distance Education</p> <hr> <p class=""principal"">Institute : Electromechanics and Energy Management</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Electrical Engineering, Energy Engineering</span></p> <hr> <p class=""principal"">Institute : Energy and Computer-integrated Control Systems</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Electronics and Automation, Energy Engineering</span></p> <hr> <p class=""principal"">Institute : Foreign Citizens Training</p> <hr> <p class=""principal"">Institute : Humanities</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Arts and Humanities</span></p> <hr> <p class=""principal"">Institute : Industrial Technology, Design and Management</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Computer Science, Industrial Design, Industrial Engineering, Industrial Management, Measurement and Precision Engineering, Mechanical Engineering, Metal Techniques, Metallurgical Engineering</span></p> <hr> <p class=""principal"">Institute : Information Security, Radio-electronics and Telecommunications</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Electrical and Electronic Engineering, Electrical and Electronic Equipment and Maintenance, Microelectronics, Telecommunications Engineering</span></p> <hr> <p class=""principal"">Institute : Mechanical Engineering</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Mechanical Engineering</span></p> <hr> <p class=""principal"">Institute : Medical Engineering</p> <p><span class=""libelle"">Fields of study:</span><span class=""contenu"">Biomedical Engineering</span></p> <hr> <p class=""principal"">Institute : Ukrainian-German</p> <hr> <p class=""principal"">Institute : Ukrainian-Polish</p> <hr> <p class=""principal"">Institute : Ukrainian-Spanish</p> </div>","Founded 1918 as Odessa Polytechnical Institute, acquired present status and title 2001",Public,Ukrainian;Russian,"<div class=""dd""> <p class=""principal"">Head : Hennadii Oleksandrovych Oborskyi</p> <p><span class=""libelle"">Job title:</span><span class=""contenu"">Rector</span></p> <hr> <p class=""principal"">Senior Administrative Officer : Dmytro Volodymyrovych Dmytryshyn</p> <p><span class=""libelle"">Job title:</span><span class=""contenu"">Vice-rector for Scientific Research and Scientific-educational Affairs</span></p> <hr> <p class=""principal"">International Relations Officer : Vyacheslav Stepanovich Shobik</p> <p><span class=""libelle"">Job title:</span><span class=""contenu"">Vice-Rector for Scientific and Pedagogical Work and International Relations</span></p> </div>","Also, Ukrainian-German Engineering Institute and Faculty and Extramural Engineering Studies Faculty",Transaction of Odessa Polytechnic University,65044,co-ed,Odes’kyj nacional’nyj politexničnyj universytet (OPU),Odessa National Polytechnic University,"Preparatory faculty, c. 1,200 per annum; tuition, c. 1,800 (USD)",https://www.whed.net/institutions/IAU-012981,https://opu.ua/en,,,,
